0.	0.17944647035620653
-0.17848418149584785	0.17656270536699264
0.17848418149584785	0.17656270536699264
-0.3512317634538763	0.16800410215645137
0.3512317634538763	0.16800410215645137
-0.5126905370864769	0.15404576107682133
0.5126905370864769	0.15404576107682133
-0.6576711592166907	0.13513636846868213
0.6576711592166907	0.13513636846868213
-0.7815140038968015	0.11188384719309467
0.7815140038968015	0.11188384719309467
-0.8802391537269859	0.0850361483168416
0.8802391537269859	0.0850361483168416
-0.9506755217687677	0.055459529373984864
0.9506755217687677	0.055459529373984864
-0.9905754753144174	0.024148302868539424
0.9905754753144174	0.024148302868539424
